path,true_label,true_label_name,pred_label,pred_label_name,confidence,correct,prob_Stroma,prob_Normal,prob_G3,prob_G4,prob_G5,source,umap_x,umap_y,progression_score,high_conf_wrong,top2_margin,low_margin,near_boundary,transition,uncertainty,lumen_frac,nuclei_frac,epithelial_frac,stroma_frac,epi_stroma_ratio,crowding_index,texture_entropy,glcm_energy,glcm_contrast,glcm_homogeneity,glcm_correlation,sai
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_4791.tif,0,Stroma,0,Stroma,0.9999379,1,0.9999379,1.0454702e-06,2.0760123e-07,4.958409e-05,1.1198542e-05,SetA,-5.5825825,-0.30651078,11.815952,0,0.9998883,0,0,0,6.210804e-05,0.0359676830526499,0.0262376787670036,0.0242377105125315,0.9569213187092268,0.0253288436976458,0.0272165684585324,5.540051926747858,0.2735771252837257,0.2685019920318725,0.8959374501992031,0.8788740744598542,0.4043405450259399
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_5791.tif,0,Stroma,0,Stroma,0.99995005,1,0.99995005,2.2168363e-06,1.805114e-07,3.8435097e-05,9.119051e-06,SetA,-5.632385,-0.39008784,11.577372,0,0.9999116,0,0,0,4.9948692e-05,0.0931572514721988,0.0238408914144219,0.0204282471706798,0.9220964746591324,0.0221541321673863,0.0262899661084128,5.84845718914995,0.2137707191949334,0.2733227091633466,0.8959902485296908,0.9014493306889338,0.44023030175833255
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_8166.tif,0,Stroma,0,Stroma,0.9999423,1,0.9999423,2.1010792e-06,6.6934064e-07,3.8713755e-05,1.61887e-05,SetA,-5.5736456,-0.40030405,11.543444,0,0.99990356,0,0,0,5.7697296e-05,0.0301265059284773,0.0196663545023094,0.0169838573990889,0.9712385517690196,0.0174868031835784,0.020277215889811,5.3441603092289025,0.3832877529245567,0.1969960159362549,0.9163468791500664,0.8925387716886919,0.4051537374497769
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_2125_5791.tif,0,Stroma,0,Stroma,0.9998889,1,0.9998889,3.0021604e-06,6.527538e-07,8.300048e-05,2.4466153e-05,SetA,-5.592829,-0.42210528,11.651738,0,0.99980587,0,0,0,0.00011110306,0.039126363073602,0.0250313487087506,0.0205234837542261,0.9621275852764242,0.0213313536253399,0.0260505873990178,5.562719432335387,0.263571153092808,0.2575458167330677,0.8966743691899071,0.8947843796421905,0.40702849136181996
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_2125_7916.tif,0,Stroma,0,Stroma,0.99993634,1,0.99993634,4.355035e-06,2.9131054e-06,3.2005297e-05,2.4390434e-05,SetA,-5.6050506,-0.43407696,11.020466,0,0.99990433,0,0,0,6.365776e-05,0.0389041443786606,0.0116029904287233,0.0110633164552943,0.9742385041507278,0.0113558604060084,0.0120726546558329,5.256761873749416,0.4078293695655625,0.1678565737051793,0.9281601593625498,0.8852859216647244,0.41571891539679573
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_2250_5916.tif,0,Stroma,0,Stroma,0.9986419,1,0.9986419,9.54045e-06,2.7309563e-06,0.0012717914,7.401733e-05,SetA,-5.8925595,-0.1138506,11.622208,0,0.9973701,0,0,0,0.0013580918,0.0329836034348661,0.0318725099601593,0.0284757384803415,0.9590165235472452,0.0296926463529679,0.0329596034914895,5.722199885693654,0.2544452870589356,0.2545258964143426,0.8978855435401251,0.9136396960728184,0.3988473990234047
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_2250_7541.tif,0,Stroma,0,Stroma,0.9999566,1,0.9999566,6.177891e-07,9.529543e-08,4.091808e-05,1.7354438e-06,SetA,-5.6148567,-0.23498496,10.763195,0,0.9999157,0,0,0,4.339218e-05,0.0273170267138616,0.0275233726448786,0.0254440405707845,0.9632386787511308,0.0264150943396222,0.0282963155565245,5.537468455681239,0.3402969016682274,0.2057450199203187,0.9146405046480744,0.9129049882101232,0.3983051584098767
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_2375_6416.tif,0,Stroma,0,Stroma,0.9617107,1,0.9617107,0.00014071788,1.1926563e-05,0.03766074,0.00047586978,SetA,-6.0479717,0.4748597,11.572527,0,0.92405,0,0,0,0.03828931,0.0998873033761368,0.0418088601768225,0.0694115966413231,0.8857637180362217,0.0783635581678718,0.0464484212757108,5.7765679765132685,0.2643145487849399,0.3048764940239044,0.8902433124644279,0.904471860679582,0.4324617285448635
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_1_875_5041.tif,0,Stroma,0,Stroma,0.9999504,1,0.9999504,7.70342e-07,2.41197e-07,4.56845e-05,2.8044833e-06,SetA,-5.853138,-1.0841805,11.085737,0,0.99990475,0,0,0,4.9591064e-05,0.0289201758702242,0.0254440405707845,0.0195552451548388,0.967143378676529,0.0202195926539853,0.0262017742895767,5.832322943734217,0.239445705369756,0.2268924302788844,0.8995067918800987,0.9036273119169808,0.40063340526364033
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_1084_2529.tif,0,Stroma,0,Stroma,0.9998292,1,0.9998292,2.4367968e-05,8.055161e-06,0.00010902702,2.9273759e-05,SetA,-5.674948,-0.44499743,10.5378,0,0.99972016,0,0,0,0.00017082691,0.3367724321836161,0.013126775765464,0.0132696306407834,0.7875748003999936,0.0168487242532948,0.0197922351395125,5.6333419122017,0.2908977022586943,0.1740876494023904,0.9238950863213812,0.9249966124342056,0.5934442841792948
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_1334_529.tif,0,Stroma,0,Stroma,0.9975573,1,0.9975573,0.0001466194,0.00031717392,0.0017779954,0.000200982,SetA,-6.3826194,-0.40136257,9.802975,0,0.9957793,0,0,0,0.0024427176,0.3110744273900414,0.0235869271916318,0.0228250345232615,0.7120998079395565,0.0320531395582098,0.034237215008668,5.585645479887201,0.2313173734067713,0.1447729083665339,0.9338730411686588,0.941821179327934,0.5711516377901495
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_1334_654.tif,0,Stroma,0,Stroma,0.9920204,1,0.9920204,0.0001320752,0.00018824807,0.007551418,0.00010790061,SetA,-6.3908625,0.08595252,9.627655,0,0.984469,0,0,0,0.007979572,0.2396469897303217,0.0153807082427263,0.0135712131553467,0.8261614895001667,0.0164268285653899,0.0202283515770123,5.814181628139044,0.2285551910922049,0.1597689243027888,0.9298701195219125,0.9313503540857878,0.5336861121130421
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_1459_1279.tif,0,Stroma,0,Stroma,0.9993488,1,0.9993488,3.1878233e-05,5.9996015e-05,0.0005176204,4.157856e-05,SetA,-6.239015,-0.57897824,9.531087,0,0.9988312,0,0,0,0.00065118074,0.1193473119474294,0.0189362073617879,0.0189044618339391,0.9108585578006698,0.0207545525834273,0.0215024448528256,5.900294833178744,0.2405902920271106,0.1899442231075697,0.917867197875166,0.9169877218306036,0.4591676994165077
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_1459_2279.tif,0,Stroma,0,Stroma,0.9979189,1,0.9979189,8.710131e-05,1.655395e-05,0.0019092507,6.8144305e-05,SetA,-5.8566074,0.15182485,10.611458,0,0.99600965,0,0,0,0.0020810962,0.1855208647481786,0.0340629513817241,0.0370470309995079,0.854875319439374,0.0433361803260417,0.0418217092197006,5.657578023728028,0.2868511351565848,0.2135219123505976,0.9116762284196548,0.9063213948943716,0.48893332467552414
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_1709_2154.tif,0,Stroma,0,Stroma,0.99816006,1,0.99816006,1.0258998e-05,5.4567818e-06,0.0017864077,3.781466e-05,SetA,-5.95366,0.32721418,10.575747,0,0.99637365,0,0,0,0.0018399358,0.1096014348978587,0.0388406533229631,0.0410469675084522,0.9290804907858604,0.044180206037619,0.0436215996113021,5.7204480168549905,0.2701009336677195,0.198597609561753,0.9163277556440904,0.9323094829980068,0.44024079795720844
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_1709_2404.tif,0,Stroma,0,Stroma,0.9997242,1,0.9997242,2.5454665e-05,5.7200776e-07,0.000245532,4.203211e-06,SetA,-5.6616597,0.046150126,10.325449,0,0.9994787,0,0,0,0.0002757907,0.1357121315534674,0.0381581244742147,0.043570736972429,0.933540737448612,0.0466725609548739,0.0441497349639593,5.5034987997503135,0.2676344161838701,0.1998964143426294,0.917075962815405,0.9236821081028446,0.45635620226231793
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_2459_3654.tif,0,Stroma,0,Stroma,0.99248177,1,0.99248177,0.001333052,4.819362e-05,0.005983379,0.00015362419,SetA,-5.8750286,-0.6825295,9.71208,0,0.9864984,0,0,0,0.007518232,0.1931239186679576,0.0533166140219996,0.050967444961191,0.8508595101665053,0.0599011286260598,0.0660777400369103,6.076513863507426,0.1963678649545245,0.2169721115537848,0.9044426294820715,0.9286406994945804,0.48084374126465956
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_2709_2654.tif,0,Stroma,0,Stroma,0.99987006,1,0.99987006,4.167456e-06,1.0130337e-06,0.00012040002,4.3519562e-06,SetA,-5.6160583,-0.13754386,10.000436,0,0.99974966,0,0,0,0.00012993813,0.0587133537562895,0.0663164076760686,0.067205282455834,0.9159060967286232,0.0733757343638966,0.0704528609726367,5.823191349426798,0.2633840306979254,0.2189243027888446,0.9025610889774236,0.9184780234561676,0.39165269193637725
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_2709_2779.tif,0,Stroma,0,Stroma,0.9972138,1,0.9972138,1.4067869e-05,3.331192e-06,0.0027217832,4.7094032e-05,SetA,-5.8193135,0.173933,10.800417,0,0.994492,0,0,0,0.0027862191,0.0677290836653386,0.0557768924302788,0.05972921064745,0.9216044189774766,0.0648100306568829,0.0598289956535132,5.739492863569164,0.2953762946937351,0.242812749003984,0.9006467463479416,0.9109024554070384,0.403987805510908
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_2959_1779.tif,0,Stroma,0,Stroma,0.9968413,1,0.9968413,0.0003332429,2.0166774e-05,0.0024986465,0.00030659518,SetA,-5.794611,-0.039653,11.018671,0,0.9943427,0,0,0,0.0031586885,0.0756654656275297,0.0665227536070856,0.0753797558768908,0.8996206409422073,0.0837906028900597,0.0719681881020053,5.824628272873517,0.2548193770892525,0.2489003984063744,0.8945863213811421,0.90316155013523,0.4016886922768519
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_3084_3779.tif,0,Stroma,0,Stroma,0.99906904,1,0.99906904,0.00013353322,6.101187e-06,0.0007615078,2.9846706e-05,SetA,-5.709205,0.03343537,10.144859,0,0.9983075,0,0,0,0.00093096495,0.1254107077665434,0.0589514452151553,0.0570943318360026,0.9266837034332788,0.0616114555856246,0.0674046416232336,5.8223380120407375,0.2217860999349216,0.1974342629482071,0.9093552456839308,0.9257386515037772,0.43651188353658027
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_3209_2904.tif,0,Stroma,0,Stroma,0.9973943,1,0.9973943,0.00024822712,4.3737295e-05,0.0017573158,0.0005563201,SetA,-5.7320337,-0.10807533,11.246424,0,0.995637,0,0,0,0.0026056767,0.0997761940286662,0.0815701338073998,0.0765860859351438,0.8961603784066919,0.0854602454878746,0.0906108488305723,6.0944045598500445,0.1864661690131902,0.2528446215139442,0.8899865869853917,0.9317031086554964,0.4062679715655045
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_3459_4404.tif,0,Stroma,0,Stroma,0.9996743,1,0.9996743,0.00021149222,2.9560742e-05,3.626617e-05,4.843952e-05,SetA,-6.242326,-1.2755108,10.058795,0,0.99946284,0,0,0,0.00032567978,0.7982412977571784,0.0014761670449675,0.0017777495595308,0.2668370343327884,0.0066623044435187,0.007316461258408,3.378162917000709,0.7005869081125696,0.046,0.9774674634794156,0.9389895446193716,0.8779899957465457
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_3709_1154.tif,0,Stroma,0,Stroma,0.99988306,1,0.99988306,1.8799969e-05,9.941869e-06,7.600646e-05,1.229724e-05,SetA,-5.643242,-0.4188345,9.771242,0,0.99980706,0,0,0,0.00011694431,0.1522356787987492,0.0646656402279328,0.0680306661799019,0.8428596371486167,0.0807141108453686,0.0762777606145816,6.125427684986454,0.1915562950746813,0.2333545816733067,0.8973050464807436,0.9308921608824688,0.44885258584572324
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_3834_3154.tif,0,Stroma,0,Stroma,0.99938214,1,0.99938214,0.00018349258,0.00016007682,0.00024697324,2.7302256e-05,SetA,-6.2086,-0.9566734,8.773246,0,0.99913514,0,0,0,0.00061786175,0.2190758876843224,0.0507134807384009,0.0479992381073316,0.8182885985936731,0.0586580800341384,0.0649402611577188,6.120822619411774,0.1788351810923636,0.2405657370517928,0.8928456839309429,0.9281749830958732,0.4981259330285762
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_834_1529.tif,0,Stroma,0,Stroma,0.9997229,1,0.9997229,3.2983273e-05,2.7640623e-05,0.00017688928,3.9530056e-05,SetA,-6.002485,-0.6334603,10.070576,0,0.999546,0,0,0,0.000277102,0.2713607720512372,0.0330470944905636,0.0332375676576562,0.786384343105665,0.0422663141109734,0.0453544742974134,5.957084552866844,0.2214059252392819,0.1972509960159362,0.9192625498007968,0.9426150815136504,0.5411064225771333
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_2_834_3279.tif,0,Stroma,0,Stroma,0.9916611,1,0.9916611,0.00040075765,8.6141394e-05,0.0073839263,0.00046795508,SetA,-6.43221,0.21516229,11.013174,0,0.9842771,0,0,0,0.008338928,0.5601022205996731,0.0107934794685798,0.0153807082427263,0.5411977587657338,0.0284197559831056,0.0245362796489083,4.833890707241184,0.4340623615180711,0.1463665338645418,0.938189641434263,0.890677721290058,0.7289796176323426
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_3_1048_3520.tif,0,Stroma,0,Stroma,0.9998276,1,0.9998276,6.3497864e-06,9.224723e-07,0.00015771824,7.3061897e-06,SetA,-5.6643696,-0.4520765,10.252209,0,0.9996699,0,0,0,0.00017237663,0.1529023348835732,0.051919810796654,0.0432215361660926,0.8397803209472865,0.0514676696845398,0.0612913382286089,6.103204639975637,0.1723200106030063,0.2627888446215139,0.8914756972111553,0.924503650588281,0.45762786272251216
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_3_1173_4395.tif,0,Stroma,0,Stroma,0.99995947,1,0.99995947,5.981101e-07,1.06435415e-07,3.6855978e-05,3.0183892e-06,SetA,-5.588553,-0.3385908,11.060779,0,0.99992263,0,0,0,4.053116e-05,0.0347772257583213,0.0677925747210361,0.0619672703607879,0.9271916318788592,0.0668332933885701,0.0702350859253305,6.14645562399058,0.1896281452357898,0.3387171314741036,0.8736907038512616,0.9179484346132616,0.37632057145934916
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_3_1298_2645.tif,0,Stroma,0,Stroma,0.99999976,1,0.99999976,1.8367812e-08,1.32851135e-08,1.2578975e-07,1.0130178e-07,SetA,-5.571127,-0.42688394,10.624953,0,0.99999964,0,0,0,2.3841858e-07,0.1630450310312534,0.0550149997619085,0.0577292423929778,0.8397327026555134,0.0687471646756376,0.0657322509207923,6.117228641064729,0.1816423895176267,0.3408286852589641,0.879619920318725,0.9099114003592762,0.46167982833708676
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_3_1423_2895.tif,0,Stroma,0,Stroma,0.9994586,1,0.9994586,6.0960007e-05,5.761398e-05,0.0004059579,1.6765922e-05,SetA,-6.1808867,-0.8726926,8.883274,0,0.99905264,0,0,0,0.000541389,0.2268376692433453,0.0436501007920509,0.0381581244742147,0.7893208044316757,0.0483429858429848,0.0564565067374998,6.0838985055422885,0.1897388983666926,0.202812749003984,0.910110491367862,0.94266501836225,0.507424489018669
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_3_1923_520.tif,0,Stroma,0,Stroma,0.99958485,1,0.99958485,1.8047853e-05,7.461984e-06,0.00032958898,6.0083254e-05,SetA,-5.6316905,-0.36576286,10.859314,0,0.99925524,0,0,0,0.00041514635,0.1423628196377835,0.0620466341804098,0.0774432151870605,0.8227964635481977,0.0941219592183171,0.0723459328200674,6.058058091470603,0.2193702387581149,0.2147569721115537,0.9090897742363876,0.927608503317178,0.44464962829050214
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_3_2173_1770.tif,0,Stroma,0,Stroma,0.99947053,1,0.99947053,5.506146e-05,8.7572414e-05,0.00028395304,0.000102909755,SetA,-6.1223035,-0.84962034,9.885302,0,0.9991866,0,0,0,0.00052946806,0.1435215314042634,0.0628720179044777,0.0731893144553261,0.8314312471230615,0.088028101792633,0.0734075015336458,6.25848211085349,0.1622536222599641,0.2667569721115537,0.8899944223107571,0.9289238115573184,0.44480251868242504
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_3_2423_2020.tif,0,Stroma,0,Stroma,0.9999757,1,0.9999757,1.999054e-06,8.0759986e-07,1.6562508e-05,4.9023856e-06,SetA,-5.5333395,-0.42847493,10.55639,0,0.9999591,0,0,0,2.4318695e-05,0.0807764956111807,0.0629355089601752,0.0716179108268122,0.8850018253678513,0.08092402611378,0.068465873853113,6.051204130522273,0.2212336331804257,0.2251314741035856,0.9058420982735724,0.9347877217372064,0.40711258214110213
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_3_2548_4145.tif,0,Stroma,0,Stroma,0.9999132,1,0.9999132,4.5755723e-06,4.750617e-07,7.824098e-05,3.4861973e-06,SetA,-5.6333156,-0.19382787,10.206902,0,0.99983495,0,0,0,8.678436e-05,0.3894858811764892,0.032110601419025,0.0750623005984032,0.5979746353232488,0.1255275661614385,0.0525959152017457,5.554692243885178,0.2611448947159569,0.1602788844621513,0.9337622841965472,0.9444291538470558,0.6125991066592741
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_3_298_4020.tif,0,Stroma,0,Stroma,0.99996257,1,0.99996257,1.4758311e-05,1.8840782e-06,1.7515267e-05,3.260413e-06,SetA,-5.617288,-0.4572296,9.73563,0,0.99994504,0,0,0,3.7431717e-05,0.2614085490706497,0.0335391501722194,0.0349042078697163,0.7713210901414264,0.0452525003086791,0.0454095491092795,6.067141580215816,0.1875756324820241,0.2457051792828685,0.904407304116866,0.9338676695484855,0.5348115699713667
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_4_1212_3716.tif,0,Stroma,0,Stroma,0.9973822,1,0.9973822,0.00024043799,3.4078374e-05,0.001993858,0.0003492853,SetA,-5.6485796,-0.015952649,10.951765,0,0.9953884,0,0,0,0.0026177764,0.1508071300455548,0.0408247488135109,0.0604911033158203,0.8874938493039793,0.0681594620213534,0.0480747097429011,5.330061773731648,0.2948979740639036,0.2131792828685259,0.9079361221779548,0.886222712815427,0.46366125295985744
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_4_1712_3341.tif,0,Stroma,0,Stroma,0.9999988,1,0.9999988,4.224419e-07,1.2452638e-08,5.9770986e-07,1.2509338e-07,SetA,-5.536936,-0.44108444,10.2859955,0,0.9999982,0,0,0,1.1920929e-06,0.1634894684211361,0.0192854081681243,0.0240631101093633,0.9597466706877668,0.0250723559083763,0.0230545634340799,4.697843965051811,0.3562299365089443,0.1719601593625497,0.9241306772908366,0.862822313378533,0.4854243746505256
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_4_1962_3966.tif,0,Stroma,0,Stroma,0.99908483,1,0.99908483,1.6759908e-05,9.4622203e-07,0.00088844594,9.08786e-06,SetA,-5.6959324,0.05482143,10.568466,0,0.99819636,0,0,0,0.0009151697,0.0928874144854843,0.0149203980889192,0.0191266805288804,0.966730686814495,0.0197849109268529,0.0164482136825856,4.933788990359213,0.34238054878494,0.1694581673306773,0.9192598937583002,0.8398779878264653,0.44593004079813275
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_4_2087_2841.tif,0,Stroma,0,Stroma,0.9996457,1,0.9996457,1.2666016e-05,3.657563e-06,0.00031612845,2.1841315e-05,SetA,-5.5858183,-0.05008995,10.345011,0,0.99932957,0,0,0,0.00035429,0.1727274170251266,0.020729829685243,0.0268408437961302,0.9335089919207632,0.0287526355165607,0.0250580099641265,4.844306599568028,0.3488986530689988,0.1616414342629482,0.9264427622841966,0.8689732363216744,0.49001819198335694
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_4_2337_2341.tif,0,Stroma,0,Stroma,0.97497004,1,0.97497004,0.0007118609,0.0003434902,0.022298189,0.0016764195,SetA,-6.349521,0.2489244,10.656041,0,0.9526718,0,0,0,0.025029957,0.1097442897731782,0.0174124220250472,0.0196187362105363,0.9653973746448468,0.0203219282813498,0.0195588775967898,4.868718643908263,0.3674863008206219,0.1513386454183267,0.928992695883134,0.8622316793199559,0.45440698086637904
Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_4_2337_3216.tif,0,Stroma,0,Stroma,0.9996573,1,0.9996573,3.0200983e-05,5.779742e-07,0.0003085372,3.3621063e-06,SetA,-5.689901,-0.08022476,9.697642,0,0.99934876,0,0,0,0.0003427267,0.1819336201012682,0.0244758019713972,0.02915826732909,0.9332867732258218,0.0312425592707229,0.0299190538246704,5.092417970308036,0.3350119442231075,0.1660876494023904,0.925912749003984,0.882598109345649,0.4930806149110007
