path,class_name,class_idx,split
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_1750_1666.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_1750_3166.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_1750_3416.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_1750_3666.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_1750_4416.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_1750_6416.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_1750_7666.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_1750_8291.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_1750_8416.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_1875_3041.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_1875_6416.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_1875_6916.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_1916.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_2416.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_4416.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_4541.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_5166.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_6666.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_6791.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_7291.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_8041.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_8416.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_2000_8541.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_2125_6166.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_2250_6916.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_2250_7166.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_2500_7041.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_2500_8041.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_250_2166.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_250_3041.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_500_2291.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_625_3041.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_625_791.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_750_3166.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_750_916.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_875_4666.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_1_875_666.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1084_2654.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1084_2904.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1209_1404.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1209_2029.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1209_2279.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1209_3529.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1209_654.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1334_3654.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1459_3279.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1459_3654.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1584_4529.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1709_2904.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1709_4279.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1834_2029.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1834_2529.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1834_3529.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1834_4529.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1959_2029.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1959_4029.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_1959_4779.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2084_1654.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2084_1904.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2084_2904.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2209_1779.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2209_4029.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2459_1279.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2459_3279.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2459_4279.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2459_779.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2584_404.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2709_1904.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2709_2029.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2709_4279.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2709_5029.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2709_904.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2834_3279.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2834_4654.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2959_3529.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2959_404.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_2959_5279.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3084_2779.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3084_4279.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3084_4529.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3209_1029.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3209_404.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3209_4404.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3209_4779.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3334_3279.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3334_4779.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_334_2029.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3459_1279.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3459_3904.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3459_4029.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3459_4279.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3459_4779.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3584_3904.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3584_4279.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3584_5404.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3584_904.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3709_2029.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3709_3904.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3709_4779.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3709_654.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3834_2654.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3834_2904.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3834_3404.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3834_4154.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_3959_3279.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_4084_1154.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_459_1904.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_459_2029.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_459_2154.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_709_1154.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_834_1654.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_2_959_2779.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1048_3270.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1048_3645.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1048_4520.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1173_2520.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1298_2395.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1423_1645.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1423_2020.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1423_3520.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1423_3645.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1423_5145.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1548_1270.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1548_2270.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1548_4520.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1548_4645.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1673_1645.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1673_2020.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1673_2395.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1673_2895.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1673_3020.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1798_2020.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1798_4895.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1798_5020.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1923_3770.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1923_3895.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1923_395.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1923_4520.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1923_4770.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1923_5145.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_1923_770.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2048_3395.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2048_3895.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2048_4270.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2173_4520.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2298_1770.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2298_4395.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2423_2270.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2423_3270.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2423_3895.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2423_4020.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2423_4520.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2548_1520.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2548_2895.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2673_2270.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2798_1895.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2798_3395.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_2923_1895.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_3048_2395.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_3048_3020.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_3173_2270.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_3173_3020.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_548_4145.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_548_4395.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_548_5520.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_923_3645.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_3_923_3895.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_1087_3966.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_1337_3216.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_1587_2966.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_1587_4216.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_1712_4466.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_1837_3341.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_1962_4216.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_2087_3091.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_2212_3341.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_2212_3841.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_2212_3966.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_2337_2216.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_2337_3091.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_2337_3466.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_2337_3841.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_2462_2716.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_2462_3216.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_2462_3841.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_2837_2966.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_2962_1716.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_2962_2091.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_3337_2466.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_3337_2966.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_3337_3841.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_3462_1341.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_3462_1591.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_3462_2341.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_3587_1091.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_3587_1466.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_3587_2216.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_3712_2841.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_3712_3466.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_3962_2466.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_4087_841.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_4337_466.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_587_3716.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_587_4216.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_837_3591.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_962_3466.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/11257_14_A13_Scan1_Stroma_4_962_3966.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/9427_14_A12_Scan1_Stroma_1_1081_1031.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/9427_14_A12_Scan1_Stroma_1_1206_2156.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/9427_14_A12_Scan1_Stroma_1_1206_2656.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/9427_14_A12_Scan1_Stroma_1_1331_1781.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/9427_14_A12_Scan1_Stroma_1_1331_2031.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/9427_14_A12_Scan1_Stroma_1_1331_2281.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/9427_14_A12_Scan1_Stroma_1_1581_1656.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/9427_14_A12_Scan1_Stroma_1_1581_2406.tif,Stroma,0,train
Data/SetA/251_Train_A/Stroma/9427_14_A12_Scan1_Stroma_1_1706_2281.tif,Stroma,0,val
Data/SetA/251_Train_A/Stroma/9427_14_A12_Scan1_Stroma_1_1706_2531.tif,Stroma,0,train
