path,true_label,true_label_name,pred_label,pred_label_name,confidence,correct,normalisation
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_5524_1295.tif,0,Stroma,0,Stroma,0.99729484,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_5524_795.tif,0,Stroma,0,Stroma,0.99384046,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_5524_920.tif,0,Stroma,0,Stroma,0.98092777,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_5649_1045.tif,0,Stroma,0,Stroma,0.95725137,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_5649_1170.tif,0,Stroma,0,Stroma,0.9975546,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_5649_1295.tif,0,Stroma,0,Stroma,0.9763322,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_5649_795.tif,0,Stroma,0,Stroma,0.99739504,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_5649_920.tif,0,Stroma,0,Stroma,0.98833966,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_5774_1045.tif,0,Stroma,0,Stroma,0.98890734,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_5774_1170.tif,0,Stroma,0,Stroma,0.9950358,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_5774_795.tif,0,Stroma,0,Stroma,0.99555737,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_5774_920.tif,0,Stroma,0,Stroma,0.9827802,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_5899_1045.tif,0,Stroma,0,Stroma,0.9895614,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_5899_1170.tif,0,Stroma,0,Stroma,0.98305833,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_5899_795.tif,0,Stroma,0,Stroma,0.98688567,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_5899_920.tif,0,Stroma,0,Stroma,0.9842651,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6024_1045.tif,0,Stroma,0,Stroma,0.9815568,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6024_1170.tif,0,Stroma,0,Stroma,0.8719334,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6024_795.tif,0,Stroma,0,Stroma,0.9798473,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6024_920.tif,0,Stroma,0,Stroma,0.9732761,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6149_1045.tif,0,Stroma,0,Stroma,0.97533053,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6149_1170.tif,0,Stroma,0,Stroma,0.87578064,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6149_795.tif,0,Stroma,0,Stroma,0.9659571,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6149_920.tif,0,Stroma,0,Stroma,0.9890143,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6274_1045.tif,0,Stroma,0,Stroma,0.9923799,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6274_1170.tif,0,Stroma,0,Stroma,0.9971974,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6274_795.tif,0,Stroma,0,Stroma,0.99903524,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6274_920.tif,0,Stroma,0,Stroma,0.9915957,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6399_1045.tif,0,Stroma,0,Stroma,0.9995479,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6399_1170.tif,0,Stroma,0,Stroma,0.99992275,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6399_1295.tif,0,Stroma,0,Stroma,0.9930179,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6399_795.tif,0,Stroma,0,Stroma,0.99987936,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6399_920.tif,0,Stroma,0,Stroma,0.97470933,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6524_1045.tif,0,Stroma,0,Stroma,0.9988741,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6524_1170.tif,0,Stroma,0,Stroma,0.99964964,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6524_1295.tif,0,Stroma,0,Stroma,0.999526,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6524_795.tif,0,Stroma,0,Stroma,0.9996474,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6524_920.tif,0,Stroma,0,Stroma,0.9986279,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6649_1045.tif,0,Stroma,0,Stroma,0.9787973,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6649_1170.tif,0,Stroma,0,Stroma,0.95510024,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6649_1295.tif,0,Stroma,0,Stroma,0.9843015,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6649_795.tif,0,Stroma,0,Stroma,0.99529076,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6649_920.tif,0,Stroma,0,Stroma,0.9985942,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6774_1045.tif,0,Stroma,0,Stroma,0.980667,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6774_1170.tif,0,Stroma,0,Stroma,0.8968239,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6774_1295.tif,0,Stroma,0,Stroma,0.9661048,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6774_795.tif,0,Stroma,0,Stroma,0.99320203,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6774_920.tif,0,Stroma,0,Stroma,0.9998097,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6899_1045.tif,0,Stroma,0,Stroma,0.9847478,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6899_1170.tif,0,Stroma,0,Stroma,0.8847857,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6899_1295.tif,0,Stroma,0,Stroma,0.8597496,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6899_795.tif,0,Stroma,0,Stroma,0.993508,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_6899_920.tif,0,Stroma,0,Stroma,0.99727565,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7024_1045.tif,0,Stroma,0,Stroma,0.9952918,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7024_1170.tif,0,Stroma,0,Stroma,0.98202145,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7024_1295.tif,0,Stroma,0,Stroma,0.98509985,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7024_795.tif,0,Stroma,0,Stroma,0.9993931,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7024_920.tif,0,Stroma,0,Stroma,0.9983576,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7149_1045.tif,0,Stroma,0,Stroma,0.9972356,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7149_1170.tif,0,Stroma,0,Stroma,0.996666,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7149_1295.tif,0,Stroma,0,Stroma,0.9962857,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7149_795.tif,0,Stroma,0,Stroma,0.99786586,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7149_920.tif,0,Stroma,0,Stroma,0.99563366,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7274_1045.tif,0,Stroma,0,Stroma,0.99989927,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7274_1170.tif,0,Stroma,0,Stroma,0.99812514,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7274_1295.tif,0,Stroma,0,Stroma,0.99814737,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7274_795.tif,0,Stroma,0,Stroma,0.99827576,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7274_920.tif,0,Stroma,0,Stroma,0.9981426,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7399_1045.tif,0,Stroma,0,Stroma,0.9995591,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7399_1170.tif,0,Stroma,0,Stroma,0.99829465,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7399_1295.tif,0,Stroma,0,Stroma,0.9998006,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7399_795.tif,0,Stroma,0,Stroma,0.9949314,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7399_920.tif,0,Stroma,0,Stroma,0.99760395,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7524_1045.tif,0,Stroma,0,Stroma,0.99822754,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7524_1170.tif,0,Stroma,0,Stroma,0.99985814,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7524_1295.tif,0,Stroma,0,Stroma,0.9996691,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7524_1420.tif,0,Stroma,0,Stroma,0.9969971,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7524_795.tif,0,Stroma,0,Stroma,0.91888773,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7524_920.tif,0,Stroma,0,Stroma,0.93804187,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7649_1045.tif,0,Stroma,0,Stroma,0.99310136,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7649_1170.tif,0,Stroma,0,Stroma,0.99660945,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7649_1295.tif,0,Stroma,0,Stroma,0.9996921,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7649_1420.tif,0,Stroma,0,Stroma,0.98068625,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7649_795.tif,0,Stroma,0,Stroma,0.95707226,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7649_920.tif,0,Stroma,0,Stroma,0.9730907,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7774_1045.tif,0,Stroma,0,Stroma,0.9985405,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7774_1170.tif,0,Stroma,0,Stroma,0.99875414,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7774_1295.tif,0,Stroma,0,Stroma,0.9999199,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7774_795.tif,0,Stroma,0,Stroma,0.9865189,1,reinhard
Data/Test_NTU_additional/Stroma/P8940_A18_Scan1_Stroma_1_7774_920.tif,0,Stroma,0,Stroma,0.99965477,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10072_1660.tif,0,Stroma,0,Stroma,0.95978093,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10072_1785.tif,0,Stroma,4,G5,0.81586534,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10072_1910.tif,0,Stroma,4,G5,0.9368794,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10072_2035.tif,0,Stroma,0,Stroma,0.93181837,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10072_2160.tif,0,Stroma,0,Stroma,0.91405797,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10072_2285.tif,0,Stroma,0,Stroma,0.8444,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10072_2410.tif,0,Stroma,0,Stroma,0.8888264,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10072_2535.tif,0,Stroma,0,Stroma,0.8933113,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10072_2660.tif,0,Stroma,3,G4,0.399773,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10072_2785.tif,0,Stroma,4,G5,0.5357469,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10072_2910.tif,0,Stroma,0,Stroma,0.9711827,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10072_3035.tif,0,Stroma,0,Stroma,0.9620539,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10197_1785.tif,0,Stroma,4,G5,0.8851041,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10197_1910.tif,0,Stroma,4,G5,0.88065696,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10197_2035.tif,0,Stroma,0,Stroma,0.9869695,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10197_2160.tif,0,Stroma,0,Stroma,0.9739445,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10197_2285.tif,0,Stroma,0,Stroma,0.7725019,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10197_2410.tif,0,Stroma,0,Stroma,0.831411,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10197_2535.tif,0,Stroma,0,Stroma,0.9587423,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10197_2660.tif,0,Stroma,3,G4,0.653634,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10197_2785.tif,0,Stroma,4,G5,0.67497736,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10197_2910.tif,0,Stroma,0,Stroma,0.78640836,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10197_3035.tif,0,Stroma,0,Stroma,0.76551855,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10322_1785.tif,0,Stroma,4,G5,0.7670253,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10322_1910.tif,0,Stroma,0,Stroma,0.73797065,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10322_2035.tif,0,Stroma,0,Stroma,0.9987753,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10322_2160.tif,0,Stroma,0,Stroma,0.9819364,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10322_2285.tif,0,Stroma,0,Stroma,0.81774724,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10322_2410.tif,0,Stroma,0,Stroma,0.67282397,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10322_2535.tif,0,Stroma,0,Stroma,0.6239683,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10322_2660.tif,0,Stroma,3,G4,0.71513414,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10322_2785.tif,0,Stroma,3,G4,0.52393776,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10322_2910.tif,0,Stroma,0,Stroma,0.85175157,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_10322_3035.tif,0,Stroma,3,G4,0.47610444,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9447_2410.tif,0,Stroma,0,Stroma,0.92159617,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9447_2535.tif,0,Stroma,0,Stroma,0.42920384,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9447_2660.tif,0,Stroma,3,G4,0.66259325,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9447_2785.tif,0,Stroma,0,Stroma,0.99180156,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9447_2910.tif,0,Stroma,0,Stroma,0.99469733,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9572_1535.tif,0,Stroma,0,Stroma,0.99694,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9572_1660.tif,0,Stroma,0,Stroma,0.9921078,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9572_1785.tif,0,Stroma,0,Stroma,0.64678866,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9572_1910.tif,0,Stroma,3,G4,0.42002374,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9572_2035.tif,0,Stroma,0,Stroma,0.99437237,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9572_2160.tif,0,Stroma,0,Stroma,0.95399547,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9572_2285.tif,0,Stroma,0,Stroma,0.9123598,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9572_2410.tif,0,Stroma,0,Stroma,0.92016166,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9572_2535.tif,0,Stroma,4,G5,0.5060913,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9572_2660.tif,0,Stroma,3,G4,0.591803,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9572_2785.tif,0,Stroma,3,G4,0.6740258,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9572_2910.tif,0,Stroma,0,Stroma,0.99709594,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9697_1660.tif,0,Stroma,0,Stroma,0.9838897,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9697_1785.tif,0,Stroma,0,Stroma,0.8959938,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9697_1910.tif,0,Stroma,0,Stroma,0.79378814,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9697_2035.tif,0,Stroma,0,Stroma,0.94519484,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9697_2160.tif,0,Stroma,0,Stroma,0.98263365,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9697_2285.tif,0,Stroma,0,Stroma,0.9753714,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9697_2410.tif,0,Stroma,0,Stroma,0.9597651,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9697_2535.tif,0,Stroma,4,G5,0.48537782,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9697_2660.tif,0,Stroma,3,G4,0.51726145,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9697_2785.tif,0,Stroma,4,G5,0.5441304,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9697_2910.tif,0,Stroma,0,Stroma,0.9741222,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9822_1660.tif,0,Stroma,0,Stroma,0.9037337,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9822_1785.tif,0,Stroma,0,Stroma,0.93816143,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9822_1910.tif,0,Stroma,0,Stroma,0.6300432,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9822_2035.tif,0,Stroma,0,Stroma,0.9685203,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9822_2160.tif,0,Stroma,0,Stroma,0.979576,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9822_2285.tif,0,Stroma,0,Stroma,0.9518556,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9822_2410.tif,0,Stroma,0,Stroma,0.94774604,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9822_2535.tif,0,Stroma,0,Stroma,0.5641551,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9822_2660.tif,0,Stroma,4,G5,0.66359776,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9822_2785.tif,0,Stroma,4,G5,0.4290389,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9822_2910.tif,0,Stroma,0,Stroma,0.9077607,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9947_1660.tif,0,Stroma,0,Stroma,0.8250764,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9947_1785.tif,0,Stroma,0,Stroma,0.43136898,1,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9947_1910.tif,0,Stroma,4,G5,0.8089697,0,reinhard
Data/Test_NTU_additional/Stroma/P9545_A13_Scan1_Stroma_3_9947_2035.tif,0,Stroma,0,Stroma,0.90613097,1,reinhard
